"plot","event","year","doy","date","genus","species"
"INT1","ffd",1991,180,"1991-06-29","Mertensia","ciliata"
"INT1","ffd",1992,176,"1992-06-24","Mertensia","ciliata"
"INT1","ffd",1993,186,"1993-07-05","Mertensia","ciliata"
"INT1","ffd",1994,172,"1994-06-21","Mertensia","ciliata"
"INT1","ffd",1995,201,"1995-07-20","Mertensia","ciliata"
"INT1","ffd",1996,176,"1996-06-24","Mertensia","ciliata"
"INT1","ffd",1997,178,"1997-06-27","Mertensia","ciliata"
"INT1","ffd",1998,179,"1998-06-28","Mertensia","ciliata"
"INT1","ffd",1999,192,"1999-07-11","Mertensia","ciliata"
"INT1","ffd",2000,171,"2000-06-19","Mertensia","ciliata"
"INT1","ffd",2001,175,"2001-06-24","Mertensia","ciliata"
"INT1","ffd",2003,194,"2003-07-13","Mertensia","ciliata"
"INT1","ffd",2009,180,"2009-06-29","Mertensia","ciliata"
"INT1","ffd",1974,152,"1974-06-01","Mertensia","fusiformis"
"INT1","ffd",1975,167,"1975-06-16","Mertensia","fusiformis"
"INT1","ffd",1976,157,"1976-06-05","Mertensia","fusiformis"
"INT1","ffd",1983,168,"1983-06-17","Mertensia","fusiformis"
"INT1","ffd",1984,175,"1984-06-23","Mertensia","fusiformis"
"INT1","ffd",1985,158,"1985-06-07","Mertensia","fusiformis"
"INT1","ffd",1986,161,"1986-06-10","Mertensia","fusiformis"
"INT1","ffd",1987,153,"1987-06-02","Mertensia","fusiformis"
"INT1","ffd",1988,155,"1988-06-03","Mertensia","fusiformis"
"INT1","ffd",1992,149,"1992-05-28","Mertensia","fusiformis"
"INT1","ffd",1989,171,"1989-06-20","Noccaea","montana"
"INT1","ffd",1982,230,"1982-08-18","Oreochrysum","parryi"
"INT1","ffd",1991,226,"1991-08-14","Oreochrysum","parryi"
"INT1","ffd",1995,248,"1995-09-05","Oreochrysum","parryi"
"INT1","ffd",2001,208,"2001-07-27","Oreochrysum","parryi"
"INT1","ffd",2005,214,"2005-08-02","Oreochrysum","parryi"
"INT1","ffd",1974,189,"1974-07-08","Potentilla","pulcherrima"
"INT1","ffd",1977,178,"1977-06-27","Potentilla","pulcherrima"
"INT1","ffd",1979,211,"1979-07-30","Potentilla","pulcherrima"
"INT1","ffd",1980,221,"1980-08-08","Potentilla","pulcherrima"
"INT1","ffd",1982,199,"1982-07-18","Potentilla","pulcherrima"
"INT1","ffd",1986,201,"1986-07-20","Potentilla","pulcherrima"
"INT1","ffd",1991,187,"1991-07-06","Potentilla","pulcherrima"
"INT1","ffd",1992,176,"1992-06-24","Potentilla","pulcherrima"
"INT1","ffd",1993,197,"1993-07-16","Potentilla","pulcherrima"
"INT1","ffd",1994,182,"1994-07-01","Potentilla","pulcherrima"
"INT1","ffd",1995,221,"1995-08-09","Potentilla","pulcherrima"
"INT1","ffd",1996,191,"1996-07-09","Potentilla","pulcherrima"
"INT1","ffd",1997,190,"1997-07-09","Potentilla","pulcherrima"
"INT1","ffd",1998,181,"1998-06-30","Potentilla","pulcherrima"
"INT1","ffd",1999,186,"1999-07-05","Potentilla","pulcherrima"
"INT1","ffd",2000,179,"2000-06-27","Potentilla","pulcherrima"
"INT1","ffd",2001,187,"2001-07-06","Potentilla","pulcherrima"
"INT1","ffd",2002,178,"2002-06-27","Potentilla","pulcherrima"
"INT1","ffd",2003,186,"2003-07-05","Potentilla","pulcherrima"
"INT1","ffd",2004,188,"2004-07-06","Potentilla","pulcherrima"
"INT1","ffd",2005,193,"2005-07-12","Potentilla","pulcherrima"
"INT1","ffd",2007,172,"2007-06-21","Potentilla","pulcherrima"
"INT1","ffd",2008,202,"2008-07-20","Potentilla","pulcherrima"
"INT1","ffd",2009,182,"2009-07-01","Potentilla","pulcherrima"
"INT1","ffd",1974,150,"1974-05-30","Ranunculus","inamoenus"
"INT1","ffd",1995,177,"1995-06-26","Salix","monticola"
"INT1","ffd",1996,133,"1996-05-12","Salix","monticola"
"INT1","ffd",1997,162,"1997-06-11","Salix","monticola"
"INT1","ffd",1998,152,"1998-06-01","Salix","monticola"
"INT1","ffd",1999,156,"1999-06-05","Salix","monticola"
"INT1","ffd",2000,137,"2000-05-16","Salix","monticola"
"INT1","ffd",2001,145,"2001-05-25","Salix","monticola"
"INT1","ffd",2002,140,"2002-05-20","Salix","monticola"
"INT1","ffd",2003,148,"2003-05-28","Salix","monticola"
"INT1","ffd",2004,128,"2004-05-07","Salix","monticola"
"INT1","ffd",2005,152,"2005-06-01","Salix","monticola"
"INT1","ffd",2006,144,"2006-05-24","Salix","monticola"
"INT1","ffd",2007,134,"2007-05-14","Salix","monticola"
"INT1","ffd",2008,168,"2008-06-16","Salix","monticola"
"INT1","ffd",2009,143,"2009-05-23","Salix","monticola"
"INT1","ffd",2008,225,"2008-08-12","Solidago","multiradiata"
"INT1","ffd",1982,250,"1982-09-07","Symphyotrichum","foliaceum"
"INT1","ffd",1995,250,"1995-09-07","Symphyotrichum","foliaceum"
"INT1","ffd",1998,227,"1998-08-15","Symphyotrichum","foliaceum"
"INT1","ffd",1999,234,"1999-08-22","Symphyotrichum","foliaceum"
"INT1","ffd",2000,234,"2000-08-21","Symphyotrichum","foliaceum"
"INT1","ffd",2001,223,"2001-08-11","Symphyotrichum","foliaceum"
"INT1","ffd",2002,206,"2002-07-25","Symphyotrichum","foliaceum"
"INT1","ffd",2003,224,"2003-08-12","Symphyotrichum","foliaceum"
"INT1","ffd",2004,216,"2004-08-03","Symphyotrichum","foliaceum"
"INT1","ffd",2005,229,"2005-08-17","Symphyotrichum","foliaceum"
"INT1","ffd",2006,220,"2006-08-08","Symphyotrichum","foliaceum"
"INT1","ffd",2007,224,"2007-08-12","Symphyotrichum","foliaceum"
"INT1","ffd",2008,235,"2008-08-22","Symphyotrichum","foliaceum"
"INT1","ffd",2009,230,"2009-08-18","Symphyotrichum","foliaceum"
"INT1","ffd",1974,181,"1974-06-30","Taraxacum","officinale"
"INT1","ffd",1975,186,"1975-07-05","Taraxacum","officinale"
"INT1","ffd",1977,166,"1977-06-15","Taraxacum","officinale"
"INT1","ffd",1979,182,"1979-07-01","Taraxacum","officinale"
"INT1","ffd",1980,177,"1980-06-25","Taraxacum","officinale"
"INT1","ffd",1981,156,"1981-06-05","Taraxacum","officinale"
"INT1","ffd",1982,169,"1982-06-18","Taraxacum","officinale"
"INT1","ffd",1983,178,"1983-06-27","Taraxacum","officinale"
"INT1","ffd",1984,180,"1984-06-28","Taraxacum","officinale"
"INT1","ffd",1985,164,"1985-06-13","Taraxacum","officinale"
"INT1","ffd",1986,171,"1986-06-20","Taraxacum","officinale"
"INT1","ffd",1987,161,"1987-06-10","Taraxacum","officinale"
"INT1","ffd",1988,166,"1988-06-14","Taraxacum","officinale"
"INT1","ffd",1989,161,"1989-06-10","Taraxacum","officinale"
"INT1","ffd",1992,155,"1992-06-03","Taraxacum","officinale"
"INT1","ffd",1974,187,"1974-07-06","Vicia","americana"
"INT1","ffd",1977,187,"1977-07-06","Vicia","americana"
"INT1","ffd",1979,198,"1979-07-17","Vicia","americana"
"INT1","ffd",1980,199,"1980-07-17","Vicia","americana"
"INT1","ffd",1981,180,"1981-06-29","Vicia","americana"
"INT1","ffd",1982,199,"1982-07-18","Vicia","americana"
"INT1","ffd",1983,219,"1983-08-07","Vicia","americana"
"INT1","ffd",1984,198,"1984-07-16","Vicia","americana"
"INT1","ffd",1985,188,"1985-07-07","Vicia","americana"
"INT1","ffd",1986,194,"1986-07-13","Vicia","americana"
"INT1","ffd",1987,197,"1987-07-16","Vicia","americana"
"INT1","ffd",1988,189,"1988-07-07","Vicia","americana"
"INT1","ffd",1991,205,"1991-07-24","Vicia","americana"
"INT1","ffd",1994,182,"1994-07-01","Vicia","americana"
"INT1","ffd",1995,216,"1995-08-04","Vicia","americana"
"INT1","ffd",1996,195,"1996-07-13","Vicia","americana"
"INT1","ffd",1997,196,"1997-07-15","Vicia","americana"
"INT1","ffd",1998,187,"1998-07-06","Vicia","americana"
"INT1","ffd",1999,191,"1999-07-10","Vicia","americana"
"INT1","ffd",2003,186,"2003-07-05","Vicia","americana"
"INT1","ffd",2006,176,"2006-06-25","Vicia","americana"
"INT1","ffd",2007,196,"2007-07-15","Vicia","americana"
"INT1","ffd",2008,194,"2008-07-12","Vicia","americana"
"INT1","ffd",2009,206,"2009-07-25","Vicia","americana"
"INT1","ffd",2006,148,"2006-05-28","Viola","praemorsa"
"INT1","ffd",2007,143,"2007-05-23","Viola","praemorsa"
"INT2","ffd",1974,165,"1974-06-14","Androsace","septentrionalis"
"INT2","ffd",1977,194,"1977-07-13","Campanula","rotundifolia"
"INT2","ffd",2009,178,"2009-06-27","Cardamine","cordifolia"
"INT2","ffd",1979,225,"1979-08-13","Chamerion","angustifolium"
"INT2","ffd",1982,228,"1982-08-16","Cirsium","na"
"INT2","ffd",1984,236,"1984-08-23","Cirsium","na"
"INT2","ffd",2009,212,"2009-07-31","Cirsium","na"
"INT2","ffd",1974,206,"1974-07-25","Delphinium","barbeyi"
"INT2","ffd",1975,234,"1975-08-22","Delphinium","barbeyi"
"INT2","ffd",1979,204,"1979-07-23","Delphinium","barbeyi"
"INT2","ffd",1980,205,"1980-07-23","Delphinium","barbeyi"
"INT2","ffd",1981,193,"1981-07-12","Delphinium","barbeyi"
"INT2","ffd",1982,212,"1982-07-31","Delphinium","barbeyi"
"INT2","ffd",1983,211,"1983-07-30","Delphinium","barbeyi"
"INT2","ffd",1984,207,"1984-07-25","Delphinium","barbeyi"
"INT2","ffd",1986,199,"1986-07-18","Delphinium","barbeyi"
"INT2","ffd",1987,191,"1987-07-10","Delphinium","barbeyi"
"INT2","ffd",1991,194,"1991-07-13","Draba","aurea"
"INT2","ffd",1981,195,"1981-07-14","Galium","boreale"
"INT2","ffd",1982,217,"1982-08-05","Galium","boreale"
"INT2","ffd",1983,213,"1983-08-01","Galium","boreale"
"INT2","ffd",1984,211,"1984-07-29","Galium","boreale"
"INT2","ffd",1986,225,"1986-08-13","Galium","boreale"
"INT2","ffd",1987,212,"1987-07-31","Galium","boreale"
"INT2","ffd",2005,214,"2005-08-02","Galium","boreale"
"INT2","ffd",1974,179,"1974-06-28","Geranium","richardsonii"
"INT2","ffd",1975,194,"1975-07-13","Geranium","richardsonii"
"INT2","ffd",1977,176,"1977-06-25","Geranium","richardsonii"
"INT2","ffd",1979,193,"1979-07-12","Geranium","richardsonii"
"INT2","ffd",1980,188,"1980-07-06","Geranium","richardsonii"
"INT2","ffd",1982,183,"1982-07-02","Geranium","richardsonii"
"INT2","ffd",1983,191,"1983-07-10","Geranium","richardsonii"
"INT2","ffd",1984,187,"1984-07-05","Geranium","richardsonii"
"INT2","ffd",1985,180,"1985-06-29","Geranium","richardsonii"
"INT2","ffd",1986,185,"1986-07-04","Geranium","richardsonii"
"INT2","ffd",1987,173,"1987-06-22","Geranium","richardsonii"
"INT2","ffd",1988,181,"1988-06-29","Geranium","richardsonii"
"INT2","ffd",1991,187,"1991-07-06","Geranium","richardsonii"
"INT2","ffd",1992,202,"1992-07-20","Geranium","richardsonii"
"INT2","ffd",1993,190,"1993-07-09","Geranium","richardsonii"
"INT2","ffd",1994,178,"1994-06-27","Geranium","richardsonii"
"INT2","ffd",1995,199,"1995-07-18","Geranium","richardsonii"
"INT2","ffd",1996,184,"1996-07-02","Geranium","richardsonii"
"INT2","ffd",1997,184,"1997-07-03","Geranium","richardsonii"
"INT2","ffd",1998,183,"1998-07-02","Geranium","richardsonii"
"INT2","ffd",1999,186,"1999-07-05","Geranium","richardsonii"
"INT2","ffd",2001,198,"2001-07-17","Geranium","richardsonii"
"INT2","ffd",2003,180,"2003-06-29","Geranium","richardsonii"
"INT2","ffd",2007,190,"2007-07-09","Geranium","richardsonii"
"INT2","ffd",2008,190,"2008-07-08","Geranium","richardsonii"
"INT2","ffd",2009,192,"2009-07-11","Geranium","richardsonii"
"INT2","ffd",1986,199,"1986-07-18","Hymenoxys","hoopesii"
"INT2","ffd",1987,193,"1987-07-12","Hymenoxys","hoopesii"
"INT2","ffd",1989,194,"1989-07-13","Hymenoxys","hoopesii"
"INT2","ffd",1991,205,"1991-07-24","Hymenoxys","hoopesii"
"INT2","ffd",1993,203,"1993-07-22","Hymenoxys","hoopesii"
"INT2","ffd",2007,182,"2007-07-01","Hymenoxys","hoopesii"
"INT2","ffd",1974,185,"1974-07-04","Mertensia","ciliata"
"INT2","ffd",1975,191,"1975-07-10","Mertensia","ciliata"
"INT2","ffd",1977,181,"1977-06-30","Mertensia","ciliata"
"INT2","ffd",1979,195,"1979-07-14","Mertensia","ciliata"
"INT2","ffd",1980,188,"1980-07-06","Mertensia","ciliata"
"INT2","ffd",1981,178,"1981-06-27","Mertensia","ciliata"
"INT2","ffd",1982,195,"1982-07-14","Mertensia","ciliata"
"INT2","ffd",1983,201,"1983-07-20","Mertensia","ciliata"
"INT2","ffd",1984,198,"1984-07-16","Mertensia","ciliata"
"INT2","ffd",1985,180,"1985-06-29","Mertensia","ciliata"
"INT2","ffd",1986,179,"1986-06-28","Mertensia","ciliata"
"INT2","ffd",1987,191,"1987-07-10","Mertensia","ciliata"
"INT2","ffd",1988,189,"1988-07-07","Mertensia","ciliata"
"INT2","ffd",1991,180,"1991-06-29","Mertensia","ciliata"
"INT2","ffd",1992,171,"1992-06-19","Mertensia","ciliata"
"INT2","ffd",1993,193,"1993-07-12","Mertensia","ciliata"
"INT2","ffd",1994,170,"1994-06-19","Mertensia","ciliata"
"INT2","ffd",1995,199,"1995-07-18","Mertensia","ciliata"
"INT2","ffd",1996,176,"1996-06-24","Mertensia","ciliata"
"INT2","ffd",1997,180,"1997-06-29","Mertensia","ciliata"
"INT2","ffd",1998,177,"1998-06-26","Mertensia","ciliata"
"INT2","ffd",1999,192,"1999-07-11","Mertensia","ciliata"
"INT2","ffd",2000,173,"2000-06-21","Mertensia","ciliata"
"INT2","ffd",2001,175,"2001-06-24","Mertensia","ciliata"
"INT2","ffd",1974,187,"1974-07-06","Potentilla","pulcherrima"
"INT2","ffd",1975,208,"1975-07-27","Potentilla","pulcherrima"
"INT2","ffd",1976,218,"1976-08-05","Potentilla","pulcherrima"
"INT2","ffd",1977,187,"1977-07-06","Potentilla","pulcherrima"
"INT2","ffd",1979,200,"1979-07-19","Potentilla","pulcherrima"
"INT2","ffd",1981,176,"1981-06-25","Potentilla","pulcherrima"
"INT2","ffd",1982,202,"1982-07-21","Potentilla","pulcherrima"
"INT2","ffd",1983,196,"1983-07-15","Potentilla","pulcherrima"
"INT2","ffd",1984,232,"1984-08-19","Potentilla","pulcherrima"
"INT2","ffd",1985,204,"1985-07-23","Potentilla","pulcherrima"
"INT2","ffd",1996,199,"1996-07-17","Potentilla","pulcherrima"
"INT2","ffd",1997,194,"1997-07-13","Potentilla","pulcherrima"
"INT2","ffd",1998,183,"1998-07-02","Potentilla","pulcherrima"
"INT2","ffd",1999,203,"1999-07-22","Potentilla","pulcherrima"
"INT2","ffd",2001,177,"2001-06-26","Potentilla","pulcherrima"
"INT2","ffd",2002,182,"2002-07-01","Potentilla","pulcherrima"
"INT2","ffd",2003,176,"2003-06-25","Potentilla","pulcherrima"
"INT2","ffd",2004,176,"2004-06-24","Potentilla","pulcherrima"
"INT2","ffd",2005,189,"2005-07-08","Potentilla","pulcherrima"
"INT2","ffd",2006,176,"2006-06-25","Potentilla","pulcherrima"
"INT2","ffd",2007,168,"2007-06-17","Potentilla","pulcherrima"
"INT2","ffd",2008,190,"2008-07-08","Potentilla","pulcherrima"
"INT2","ffd",2009,184,"2009-07-03","Potentilla","pulcherrima"
"INT2","ffd",1974,165,"1974-06-14","Ranunculus","inamoenus"
"INT2","ffd",1975,175,"1975-06-24","Ranunculus","inamoenus"
"INT2","ffd",1976,159,"1976-06-07","Ranunculus","inamoenus"
"INT2","ffd",1977,156,"1977-06-05","Ranunculus","inamoenus"
"INT2","ffd",1979,178,"1979-06-27","Ranunculus","inamoenus"
"INT2","ffd",1984,173,"1984-06-21","Salix","monticola"
"INT2","ffd",1995,185,"1995-07-04","Salix","monticola"
"INT2","ffd",1997,162,"1997-06-11","Salix","monticola"
"INT2","ffd",1998,154,"1998-06-03","Salix","monticola"
"INT2","ffd",1999,162,"1999-06-11","Salix","monticola"
"INT2","ffd",2001,149,"2001-05-29","Salix","monticola"
"INT2","ffd",2003,150,"2003-05-30","Salix","monticola"
"INT2","ffd",2005,160,"2005-06-09","Salix","monticola"
"INT2","ffd",2007,143,"2007-05-23","Salix","monticola"
"INT2","ffd",2008,168,"2008-06-16","Salix","monticola"
"INT2","ffd",2009,150,"2009-05-30","Salix","monticola"
"INT2","ffd",1974,169,"1974-06-18","Taraxacum","officinale"
"INT2","ffd",1975,186,"1975-07-05","Taraxacum","officinale"
"INT2","ffd",1977,172,"1977-06-21","Taraxacum","officinale"
"INT2","ffd",1982,192,"1982-07-11","Taraxacum","officinale"
"INT2","ffd",1983,196,"1983-07-15","Taraxacum","officinale"
"INT2","ffd",2003,164,"2003-06-13","Taraxacum","officinale"
"INT2","ffd",1977,176,"1977-06-25","Valeriana","edulis"
"INT2","ffd",1980,196,"1980-07-14","Valeriana","edulis"
"INT2","ffd",1982,188,"1982-07-07","Valeriana","edulis"
"INT2","ffd",1974,193,"1974-07-12","Vicia","americana"
"INT2","ffd",1975,218,"1975-08-06","Vicia","americana"
"INT2","ffd",1977,189,"1977-07-08","Vicia","americana"
"INT2","ffd",1979,200,"1979-07-19","Vicia","americana"
"INT2","ffd",1980,201,"1980-07-19","Vicia","americana"
"INT2","ffd",1981,190,"1981-07-09","Vicia","americana"
"INT2","ffd",1982,202,"1982-07-21","Vicia","americana"
"INT2","ffd",1983,219,"1983-08-07","Vicia","americana"
"INT2","ffd",1984,204,"1984-07-22","Vicia","americana"
"INT2","ffd",1985,188,"1985-07-07","Vicia","americana"
"INT2","ffd",1986,192,"1986-07-11","Vicia","americana"
"INT2","ffd",1987,189,"1987-07-08","Vicia","americana"
"INT2","ffd",1988,189,"1988-07-07","Vicia","americana"
"INT2","ffd",1991,203,"1991-07-22","Vicia","americana"
"INT2","ffd",1993,207,"1993-07-26","Vicia","americana"
"INT2","ffd",1995,216,"1995-08-04","Vicia","americana"
"INT2","ffd",1996,199,"1996-07-17","Vicia","americana"
"INT2","ffd",1997,198,"1997-07-17","Vicia","americana"
"INT2","ffd",1998,191,"1998-07-10","Vicia","americana"
"INT2","ffd",1999,192,"1999-07-11","Vicia","americana"
"INT2","ffd",2000,181,"2000-06-29","Vicia","americana"
"INT2","ffd",2001,181,"2001-06-30","Vicia","americana"
"INT2","ffd",2002,170,"2002-06-19","Vicia","americana"
"INT2","ffd",2003,188,"2003-07-07","Vicia","americana"
"INT2","ffd",2004,208,"2004-07-26","Vicia","americana"
"INT2","ffd",2005,214,"2005-08-02","Vicia","americana"
"INT2","ffd",2008,212,"2008-07-30","Vicia","americana"
"INT3","ffd",1977,160,"1977-06-09","Androsace","septentrionalis"
"INT3","ffd",1982,171,"1982-06-20","Androsace","septentrionalis"
"INT3","ffd",1983,184,"1983-07-03","Androsace","septentrionalis"
"INT3","ffd",2007,153,"2007-06-02","Androsace","septentrionalis"
"INT3","ffd",2008,172,"2008-06-20","Androsace","septentrionalis"
"INT3","ffd",1989,176,"1989-06-25","Arabis","drummondii"
"INT3","ffd",1974,179,"1974-06-28","Cardamine","cordifolia"
"INT3","ffd",1975,191,"1975-07-10","Cardamine","cordifolia"
"INT3","ffd",1979,195,"1979-07-14","Cardamine","cordifolia"
"INT3","ffd",1980,192,"1980-07-10","Cardamine","cordifolia"
"INT3","ffd",1981,174,"1981-06-23","Cardamine","cordifolia"
"INT3","ffd",1982,181,"1982-06-30","Cardamine","cordifolia"
"INT3","ffd",1983,191,"1983-07-10","Cardamine","cordifolia"
"INT3","ffd",1984,189,"1984-07-07","Cardamine","cordifolia"
"INT3","ffd",1985,176,"1985-06-25","Cardamine","cordifolia"
"INT3","ffd",1986,179,"1986-06-28","Cardamine","cordifolia"
"INT3","ffd",1987,173,"1987-06-22","Cardamine","cordifolia"
"INT3","ffd",1988,173,"1988-06-21","Cardamine","cordifolia"
"INT3","ffd",1989,178,"1989-06-27","Cardamine","cordifolia"
"INT3","ffd",1991,180,"1991-06-29","Cardamine","cordifolia"
"INT3","ffd",1992,167,"1992-06-15","Cardamine","cordifolia"
"INT3","ffd",1993,184,"1993-07-03","Cardamine","cordifolia"
"INT3","ffd",1994,172,"1994-06-21","Cardamine","cordifolia"
"INT3","ffd",1995,195,"1995-07-14","Cardamine","cordifolia"
"INT3","ffd",1996,174,"1996-06-22","Cardamine","cordifolia"
"INT3","ffd",1997,178,"1997-06-27","Cardamine","cordifolia"
"INT3","ffd",1998,173,"1998-06-22","Cardamine","cordifolia"
"INT3","ffd",1999,179,"1999-06-28","Cardamine","cordifolia"
"INT3","ffd",2000,164,"2000-06-12","Cardamine","cordifolia"
"INT3","ffd",2001,168,"2001-06-17","Cardamine","cordifolia"
"INT3","ffd",2003,176,"2003-06-25","Cardamine","cordifolia"
"INT3","ffd",2004,166,"2004-06-14","Cardamine","cordifolia"
"INT3","ffd",2005,182,"2005-07-01","Cardamine","cordifolia"
"INT3","ffd",2006,180,"2006-06-29","Cardamine","cordifolia"
"INT3","ffd",2007,168,"2007-06-17","Cardamine","cordifolia"
"INT3","ffd",2008,190,"2008-07-08","Cardamine","cordifolia"
"INT3","ffd",2009,176,"2009-06-25","Cardamine","cordifolia"
"INT3","ffd",1974,203,"1974-07-22","Delphinium","barbeyi"
"INT3","ffd",1975,215,"1975-08-03","Delphinium","barbeyi"
"INT3","ffd",1976,218,"1976-08-05","Delphinium","barbeyi"
"INT3","ffd",1977,204,"1977-07-23","Delphinium","barbeyi"
"INT3","ffd",1979,206,"1979-07-25","Delphinium","barbeyi"
"INT3","ffd",1980,207,"1980-07-25","Delphinium","barbeyi"
"INT3","ffd",1981,188,"1981-07-07","Delphinium","barbeyi"
"INT3","ffd",1982,220,"1982-08-08","Delphinium","barbeyi"
"INT3","ffd",1983,213,"1983-08-01","Delphinium","barbeyi"
"INT3","ffd",1984,207,"1984-07-25","Delphinium","barbeyi"
"INT3","ffd",1985,195,"1985-07-14","Delphinium","barbeyi"
"INT3","ffd",1986,205,"1986-07-24","Delphinium","barbeyi"
"INT3","ffd",1987,191,"1987-07-10","Delphinium","barbeyi"
"INT3","ffd",1988,189,"1988-07-07","Delphinium","barbeyi"
"INT3","ffd",1994,191,"1994-07-10","Delphinium","barbeyi"
"INT3","ffd",1995,226,"1995-08-14","Delphinium","barbeyi"
"INT3","ffd",2003,205,"2003-07-24","Delphinium","barbeyi"
"INT3","ffd",2004,204,"2004-07-22","Delphinium","barbeyi"
"INT3","ffd",2005,210,"2005-07-29","Delphinium","barbeyi"
"INT3","ffd",1981,190,"1981-07-09","Descurainia","richardsonii"
"INT3","ffd",1982,199,"1982-07-18","Descurainia","richardsonii"
"INT3","ffd",1984,204,"1984-07-22","Descurainia","richardsonii"
"INT3","ffd",1974,169,"1974-06-18","Draba","aurea"
"INT3","ffd",1977,156,"1977-06-05","Draba","aurea"
"INT3","ffd",1979,178,"1979-06-27","Draba","aurea"
"INT3","ffd",1980,186,"1980-07-04","Draba","aurea"
"INT3","ffd",1981,160,"1981-06-09","Draba","aurea"
"INT3","ffd",1982,163,"1982-06-12","Draba","aurea"
"INT3","ffd",1983,180,"1983-06-29","Draba","aurea"
"INT3","ffd",1984,191,"1984-07-09","Draba","aurea"
"INT3","ffd",1985,180,"1985-06-29","Draba","aurea"
"INT3","ffd",1986,177,"1986-06-26","Draba","aurea"
"INT3","ffd",1987,165,"1987-06-14","Draba","aurea"
"INT3","ffd",1988,168,"1988-06-16","Draba","aurea"
"INT3","ffd",1989,159,"1989-06-08","Draba","aurea"
"INT3","ffd",1991,170,"1991-06-19","Draba","aurea"
"INT3","ffd",1992,155,"1992-06-03","Draba","aurea"
"INT3","ffd",1993,178,"1993-06-27","Draba","aurea"
"INT3","ffd",1995,191,"1995-07-10","Draba","aurea"
"INT3","ffd",1996,182,"1996-06-30","Draba","aurea"
"INT3","ffd",1997,174,"1997-06-23","Draba","aurea"
"INT3","ffd",1998,167,"1998-06-16","Draba","aurea"
"INT3","ffd",1999,167,"1999-06-16","Draba","aurea"
"INT3","ffd",2000,154,"2000-06-02","Draba","aurea"
"INT3","ffd",2001,155,"2001-06-04","Draba","aurea"
"INT3","ffd",2002,146,"2002-05-26","Draba","aurea"
"INT3","ffd",2003,160,"2003-06-09","Draba","aurea"
"INT3","ffd",2004,154,"2004-06-02","Draba","aurea"
"INT3","ffd",2005,170,"2005-06-19","Draba","aurea"
"INT3","ffd",2006,156,"2006-06-05","Draba","aurea"
"INT3","ffd",2007,157,"2007-06-06","Draba","aurea"
"INT3","ffd",2008,176,"2008-06-24","Draba","aurea"
"INT3","ffd",2009,164,"2009-06-13","Draba","aurea"
"INT3","ffd",1974,175,"1974-06-24","Erigeron","coulteri"
"INT3","ffd",1975,231,"1975-08-19","Erigeron","coulteri"
